"count_class","bacteria","pathway_class","count_sum","count_percentage%"
71,"Bifidobacterium breve JCM 7017","Metabolism; Amino acid metabolism",599,11.8530884808013
13,"Bifidobacterium breve JCM 7017","Metabolism; Metabolism of other amino acids",599,2.17028380634391
31,"Bifidobacterium breve JCM 7017","Metabolism; Metabolism of cofactors and vitamins",599,5.17529215358932
9,"Bifidobacterium breve JCM 7017","Metabolism; Metabolism of terpenoids and polyketides",599,1.5025041736227
13,"Bifidobacterium breve JCM 7017","Metabolism; Glycan biosynthesis and metabolism",599,2.17028380634391
19,"Bifidobacterium breve JCM 7017","Genetic Information Processing; Translation",599,3.17195325542571
38,"Bifidobacterium breve JCM 7017","Metabolism; Nucleotide metabolism",599,6.34390651085142
14,"Bifidobacterium breve JCM 7017","Metabolism; Biosynthesis of other secondary metabolites",599,2.33722871452421
3,"Bifidobacterium breve JCM 7017","Metabolism; Lipid metabolism",599,0.500834724540901
8,"Bifidobacterium breve JCM 7017","Metabolism; Xenobiotics biodegradation and metabolism",599,1.3355592654424
0,"Bifidobacterium breve JCM 7017","Human Diseases; Cancer: overview",599,0
0,"Bifidobacterium breve JCM 7017","Human Diseases; Infectious disease: viral",599,0
43,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolism; Carbohydrate metabolism",594,7.23905723905724
175,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolic pathways",594,29.4612794612795
42,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Microbial metabolism in diverse environments",594,7.07070707070707
21,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolism; Energy metabolism",594,3.53535353535354
95,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Biosynthesis of secondary metabolites",594,15.993265993266
71,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolism; Amino acid metabolism",594,11.952861952862
14,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolism; Metabolism of other amino acids",594,2.35690235690236
35,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolism; Metabolism of cofactors and vitamins",594,5.89225589225589
8,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolism; Metabolism of terpenoids and polyketides",594,1.34680134680135
11,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolism; Glycan biosynthesis and metabolism",594,1.85185185185185
19,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Genetic Information Processing; Translation",594,3.1986531986532
37,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolism; Nucleotide metabolism",594,6.22895622895623
12,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolism; Biosynthesis of other secondary metabolites",594,2.02020202020202
3,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolism; Lipid metabolism",594,0.505050505050505
8,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Metabolism; Xenobiotics biodegradation and metabolism",594,1.34680134680135
0,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Human Diseases; Cancer: overview",594,0
0,"Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043","Human Diseases; Infectious disease: viral",594,0
51,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolism; Carbohydrate metabolism",636,8.0188679245283
185,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolic pathways",636,29.0880503144654
47,"Bifidobacterium dentium JCM 1195 = DSM 20436","Microbial metabolism in diverse environments",636,7.38993710691824
22,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolism; Energy metabolism",636,3.45911949685535
99,"Bifidobacterium dentium JCM 1195 = DSM 20436","Biosynthesis of secondary metabolites",636,15.5660377358491
75,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolism; Amino acid metabolism",636,11.7924528301887
16,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolism; Metabolism of other amino acids",636,2.51572327044025
37,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolism; Metabolism of cofactors and vitamins",636,5.81761006289308
9,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolism; Metabolism of terpenoids and polyketides",636,1.41509433962264
15,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolism; Glycan biosynthesis and metabolism",636,2.35849056603774
19,"Bifidobacterium dentium JCM 1195 = DSM 20436","Genetic Information Processing; Translation",636,2.9874213836478
37,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolism; Nucleotide metabolism",636,5.81761006289308
12,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolism; Biosynthesis of other secondary metabolites",636,1.88679245283019
5,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolism; Lipid metabolism",636,0.786163522012579
7,"Bifidobacterium dentium JCM 1195 = DSM 20436","Metabolism; Xenobiotics biodegradation and metabolism",636,1.10062893081761
0,"Bifidobacterium dentium JCM 1195 = DSM 20436","Human Diseases; Cancer: overview",636,0
0,"Bifidobacterium dentium JCM 1195 = DSM 20436","Human Diseases; Infectious disease: viral",636,0
45,"Bifidobacterium longum 51A","Metabolism; Carbohydrate metabolism",595,7.56302521008403
174,"Bifidobacterium longum 51A","Metabolic pathways",595,29.2436974789916
42,"Bifidobacterium longum 51A","Microbial metabolism in diverse environments",595,7.05882352941176
21,"Bifidobacterium longum 51A","Metabolism; Energy metabolism",595,3.52941176470588
95,"Bifidobacterium longum 51A","Biosynthesis of secondary metabolites",595,15.9663865546218
73,"Bifidobacterium longum 51A","Metabolism; Amino acid metabolism",595,12.2689075630252
13,"Bifidobacterium longum 51A","Metabolism; Metabolism of other amino acids",595,2.18487394957983
31,"Bifidobacterium longum 51A","Metabolism; Metabolism of cofactors and vitamins",595,5.21008403361345
9,"Bifidobacterium longum 51A","Metabolism; Metabolism of terpenoids and polyketides",595,1.51260504201681
13,"Bifidobacterium longum 51A","Metabolism; Glycan biosynthesis and metabolism",595,2.18487394957983
19,"Bifidobacterium longum 51A","Genetic Information Processing; Translation",595,3.19327731092437
37,"Bifidobacterium longum 51A","Metabolism; Nucleotide metabolism",595,6.21848739495798
13,"Bifidobacterium longum 51A","Metabolism; Biosynthesis of other secondary metabolites",595,2.18487394957983
2,"Bifidobacterium longum 51A","Metabolism; Lipid metabolism",595,0.336134453781513
8,"Bifidobacterium longum 51A","Metabolism; Xenobiotics biodegradation and metabolism",595,1.34453781512605
0,"Bifidobacterium longum 51A","Human Diseases; Cancer: overview",595,0
0,"Bifidobacterium longum 51A","Human Diseases; Infectious disease: viral",595,0
46,"Bifidobacterium pseudocatenulatum 12","Metabolism; Carbohydrate metabolism",604,7.6158940397351
178,"Bifidobacterium pseudocatenulatum 12","Metabolic pathways",604,29.4701986754967
42,"Bifidobacterium pseudocatenulatum 12","Microbial metabolism in diverse environments",604,6.95364238410596
21,"Bifidobacterium pseudocatenulatum 12","Metabolism; Energy metabolism",604,3.47682119205298
96,"Bifidobacterium pseudocatenulatum 12","Biosynthesis of secondary metabolites",604,15.8940397350993
71,"Bifidobacterium pseudocatenulatum 12","Metabolism; Amino acid metabolism",604,11.7549668874172
14,"Bifidobacterium pseudocatenulatum 12","Metabolism; Metabolism of other amino acids",604,2.31788079470199
33,"Bifidobacterium pseudocatenulatum 12","Metabolism; Metabolism of cofactors and vitamins",604,5.4635761589404
9,"Bifidobacterium pseudocatenulatum 12","Metabolism; Metabolism of terpenoids and polyketides",604,1.49006622516556
13,"Bifidobacterium pseudocatenulatum 12","Metabolism; Glycan biosynthesis and metabolism",604,2.1523178807947
19,"Bifidobacterium pseudocatenulatum 12","Genetic Information Processing; Translation",604,3.14569536423841
37,"Bifidobacterium pseudocatenulatum 12","Metabolism; Nucleotide metabolism",604,6.12582781456954
13,"Bifidobacterium pseudocatenulatum 12","Metabolism; Biosynthesis of other secondary metabolites",604,2.1523178807947
4,"Bifidobacterium pseudocatenulatum 12","Metabolism; Lipid metabolism",604,0.662251655629139
8,"Bifidobacterium pseudocatenulatum 12","Metabolism; Xenobiotics biodegradation and metabolism",604,1.32450331125828
0,"Bifidobacterium pseudocatenulatum 12","Human Diseases; Cancer: overview",604,0
0,"Bifidobacterium pseudocatenulatum 12","Human Diseases; Infectious disease: viral",604,0
42,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolism; Carbohydrate metabolism",582,7.21649484536082
168,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolic pathways",582,28.8659793814433
42,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Microbial metabolism in diverse environments",582,7.21649484536082
21,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolism; Energy metabolism",582,3.60824742268041
93,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Biosynthesis of secondary metabolites",582,15.979381443299
69,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolism; Amino acid metabolism",582,11.8556701030928
14,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolism; Metabolism of other amino acids",582,2.40549828178694
32,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolism; Metabolism of cofactors and vitamins",582,5.49828178694158
9,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolism; Metabolism of terpenoids and polyketides",582,1.54639175257732
14,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolism; Glycan biosynthesis and metabolism",582,2.40549828178694
19,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Genetic Information Processing; Translation",582,3.26460481099656
37,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolism; Nucleotide metabolism",582,6.3573883161512
11,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolism; Biosynthesis of other secondary metabolites",582,1.89003436426117
3,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolism; Lipid metabolism",582,0.515463917525773
8,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Metabolism; Xenobiotics biodegradation and metabolism",582,1.3745704467354
0,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Human Diseases; Cancer: overview",582,0
0,"Bifidobacterium thermacidophilum subsp. thermacidophilum DSM 15837","Human Diseases; Infectious disease: viral",582,0
40,"Bifidobacterium thermophilum 1543B","Metabolism; Carbohydrate metabolism",590,6.77966101694915
170,"Bifidobacterium thermophilum 1543B","Metabolic pathways",590,28.8135593220339
43,"Bifidobacterium thermophilum 1543B","Microbial metabolism in diverse environments",590,7.28813559322034
22,"Bifidobacterium thermophilum 1543B","Metabolism; Energy metabolism",590,3.72881355932203
95,"Bifidobacterium thermophilum 1543B","Biosynthesis of secondary metabolites",590,16.1016949152542
72,"Bifidobacterium thermophilum 1543B","Metabolism; Amino acid metabolism",590,12.2033898305085
14,"Bifidobacterium thermophilum 1543B","Metabolism; Metabolism of other amino acids",590,2.3728813559322
34,"Bifidobacterium thermophilum 1543B","Metabolism; Metabolism of cofactors and vitamins",590,5.76271186440678
9,"Bifidobacterium thermophilum 1543B","Metabolism; Metabolism of terpenoids and polyketides",590,1.52542372881356
14,"Bifidobacterium thermophilum 1543B","Metabolism; Glycan biosynthesis and metabolism",590,2.3728813559322
19,"Bifidobacterium thermophilum 1543B","Genetic Information Processing; Translation",590,3.22033898305085
36,"Bifidobacterium thermophilum 1543B","Metabolism; Nucleotide metabolism",590,6.10169491525424
12,"Bifidobacterium thermophilum 1543B","Metabolism; Biosynthesis of other secondary metabolites",590,2.03389830508475
2,"Bifidobacterium thermophilum 1543B","Metabolism; Lipid metabolism",590,0.338983050847458
8,"Bifidobacterium thermophilum 1543B","Metabolism; Xenobiotics biodegradation and metabolism",590,1.35593220338983
0,"Bifidobacterium thermophilum 1543B","Human Diseases; Cancer: overview",590,0
0,"Bifidobacterium thermophilum 1543B","Human Diseases; Infectious disease: viral",590,0
73,"Brevibacillus laterosporus DSM 25","Metabolism; Carbohydrate metabolism",1031,7.08050436469447
313,"Brevibacillus laterosporus DSM 25","Metabolic pathways",1031,30.3588748787585
71,"Brevibacillus laterosporus DSM 25","Microbial metabolism in diverse environments",1031,6.88651794374394
37,"Brevibacillus laterosporus DSM 25","Metabolism; Energy metabolism",1031,3.58874878758487
147,"Brevibacillus laterosporus DSM 25","Biosynthesis of secondary metabolites",1031,14.2580019398642
105,"Brevibacillus laterosporus DSM 25","Metabolism; Amino acid metabolism",1031,10.184287099903
27,"Brevibacillus laterosporus DSM 25","Metabolism; Metabolism of other amino acids",1031,2.6188166828322
95,"Brevibacillus laterosporus DSM 25","Metabolism; Metabolism of cofactors and vitamins",1031,9.21435499515034
16,"Brevibacillus laterosporus DSM 25","Metabolism; Metabolism of terpenoids and polyketides",1031,1.55189136760427
17,"Brevibacillus laterosporus DSM 25","Metabolism; Glycan biosynthesis and metabolism",1031,1.64888457807953
21,"Brevibacillus laterosporus DSM 25","Genetic Information Processing; Translation",1031,2.0368574199806
56,"Brevibacillus laterosporus DSM 25","Metabolism; Nucleotide metabolism",1031,5.43161978661494
19,"Brevibacillus laterosporus DSM 25","Metabolism; Biosynthesis of other secondary metabolites",1031,1.84287099903007
17,"Brevibacillus laterosporus DSM 25","Metabolism; Lipid metabolism",1031,1.64888457807953
15,"Brevibacillus laterosporus DSM 25","Metabolism; Xenobiotics biodegradation and metabolism",1031,1.454898157129
1,"Brevibacillus laterosporus DSM 25","Human Diseases; Cancer: overview",1031,0.0969932104752667
1,"Brevibacillus laterosporus DSM 25","Human Diseases; Infectious disease: viral",1031,0.0969932104752667
50,"Butyricicoccus pullicaecorum DSM 23266","Metabolism; Carbohydrate metabolism",715,6.99300699300699
215,"Butyricicoccus pullicaecorum DSM 23266","Metabolic pathways",715,30.0699300699301
52,"Butyricicoccus pullicaecorum DSM 23266","Microbial metabolism in diverse environments",715,7.27272727272727
28,"Butyricicoccus pullicaecorum DSM 23266","Metabolism; Energy metabolism",715,3.91608391608392
110,"Butyricicoccus pullicaecorum DSM 23266","Biosynthesis of secondary metabolites",715,15.3846153846154
67,"Butyricicoccus pullicaecorum DSM 23266","Metabolism; Amino acid metabolism",715,9.37062937062937
13,"Butyricicoccus pullicaecorum DSM 23266","Metabolism; Metabolism of other amino acids",715,1.81818181818182
64,"Butyricicoccus pullicaecorum DSM 23266","Metabolism; Metabolism of cofactors and vitamins",715,8.95104895104895
10,"Butyricicoccus pullicaecorum DSM 23266","Metabolism; Metabolism of terpenoids and polyketides",715,1.3986013986014
12,"Butyricicoccus pullicaecorum DSM 23266","Metabolism; Glycan biosynthesis and metabolism",715,1.67832167832168
21,"Butyricicoccus pullicaecorum DSM 23266","Genetic Information Processing; Translation",715,2.93706293706294
41,"Butyricicoccus pullicaecorum DSM 23266","Metabolism; Nucleotide metabolism",715,5.73426573426573
14,"Butyricicoccus pullicaecorum DSM 23266","Metabolism; Biosynthesis of other secondary metabolites",715,1.95804195804196
9,"Butyricicoccus pullicaecorum DSM 23266","Metabolism; Lipid metabolism",715,1.25874125874126
8,"Butyricicoccus pullicaecorum DSM 23266","Metabolism; Xenobiotics biodegradation and metabolism",715,1.11888111888112
0,"Butyricicoccus pullicaecorum DSM 23266","Human Diseases; Cancer: overview",715,0
1,"Butyricicoccus pullicaecorum DSM 23266","Human Diseases; Infectious disease: viral",715,0.13986013986014
63,"Butyrivibrio fibrisolvens DSM 3071","Metabolism; Carbohydrate metabolism",737,8.54816824966079
225,"Butyrivibrio fibrisolvens DSM 3071","Metabolic pathways",737,30.5291723202171
39,"Butyrivibrio fibrisolvens DSM 3071","Microbial metabolism in diverse environments",737,5.29172320217096
24,"Butyrivibrio fibrisolvens DSM 3071","Metabolism; Energy metabolism",737,3.25644504748982
114,"Butyrivibrio fibrisolvens DSM 3071","Biosynthesis of secondary metabolites",737,15.4681139755767
73,"Butyrivibrio fibrisolvens DSM 3071","Metabolism; Amino acid metabolism",737,9.90502035278155
13,"Butyrivibrio fibrisolvens DSM 3071","Metabolism; Metabolism of other amino acids",737,1.76390773405699
55,"Butyrivibrio fibrisolvens DSM 3071","Metabolism; Metabolism of cofactors and vitamins",737,7.46268656716418
12,"Butyrivibrio fibrisolvens DSM 3071","Metabolism; Metabolism of terpenoids and polyketides",737,1.62822252374491
24,"Butyrivibrio fibrisolvens DSM 3071","Metabolism; Glycan biosynthesis and metabolism",737,3.25644504748982
20,"Butyrivibrio fibrisolvens DSM 3071","Genetic Information Processing; Translation",737,2.71370420624152
39,"Butyrivibrio fibrisolvens DSM 3071","Metabolism; Nucleotide metabolism",737,5.29172320217096
16,"Butyrivibrio fibrisolvens DSM 3071","Metabolism; Biosynthesis of other secondary metabolites",737,2.17096336499322
10,"Butyrivibrio fibrisolvens DSM 3071","Metabolism; Lipid metabolism",737,1.35685210312076
10,"Butyrivibrio fibrisolvens DSM 3071","Metabolism; Xenobiotics biodegradation and metabolism",737,1.35685210312076
0,"Butyrivibrio fibrisolvens DSM 3071","Human Diseases; Cancer: overview",737,0
0,"Butyrivibrio fibrisolvens DSM 3071","Human Diseases; Infectious disease: viral",737,0
70,"Clostridium butyricum S-45-5","Metabolism; Carbohydrate metabolism",901,7.76914539400666
278,"Clostridium butyricum S-45-5","Metabolic pathways",901,30.8546059933407
55,"Clostridium butyricum S-45-5","Microbial metabolism in diverse environments",901,6.10432852386238
29,"Clostridium butyricum S-45-5","Metabolism; Energy metabolism",901,3.21864594894562
132,"Clostridium butyricum S-45-5","Biosynthesis of secondary metabolites",901,14.6503884572697
79,"Clostridium butyricum S-45-5","Metabolism; Amino acid metabolism",901,8.76803551609323
26,"Clostridium butyricum S-45-5","Metabolism; Metabolism of other amino acids",901,2.88568257491676
78,"Clostridium butyricum S-45-5","Metabolism; Metabolism of cofactors and vitamins",901,8.65704772475028
13,"Clostridium butyricum S-45-5","Metabolism; Metabolism of terpenoids and polyketides",901,1.44284128745838
17,"Clostridium butyricum S-45-5","Metabolism; Glycan biosynthesis and metabolism",901,1.88679245283019
22,"Clostridium butyricum S-45-5","Genetic Information Processing; Translation",901,2.44173140954495
54,"Clostridium butyricum S-45-5","Metabolism; Nucleotide metabolism",901,5.99334073251942
17,"Clostridium butyricum S-45-5","Metabolism; Biosynthesis of other secondary metabolites",901,1.88679245283019
14,"Clostridium butyricum S-45-5","Metabolism; Lipid metabolism",901,1.55382907880133
15,"Clostridium butyricum S-45-5","Metabolism; Xenobiotics biodegradation and metabolism",901,1.66481687014428
1,"Clostridium butyricum S-45-5","Human Diseases; Cancer: overview",901,0.110987791342952
1,"Clostridium butyricum S-45-5","Human Diseases; Infectious disease: viral",901,0.110987791342952
62,"Corynebacterium stationis 622=DSM 20302","Metabolism; Carbohydrate metabolism",897,6.91192865105909
265,"Corynebacterium stationis 622=DSM 20302","Metabolic pathways",897,29.5429208472687
73,"Corynebacterium stationis 622=DSM 20302","Microbial metabolism in diverse environments",897,8.13823857302118
28,"Corynebacterium stationis 622=DSM 20302","Metabolism; Energy metabolism",897,3.12151616499443
147,"Corynebacterium stationis 622=DSM 20302","Biosynthesis of secondary metabolites",897,16.3879598662207
94,"Corynebacterium stationis 622=DSM 20302","Metabolism; Amino acid metabolism",897,10.479375696767
23,"Corynebacterium stationis 622=DSM 20302","Metabolism; Metabolism of other amino acids",897,2.56410256410256
73,"Corynebacterium stationis 622=DSM 20302","Metabolism; Metabolism of cofactors and vitamins",897,8.13823857302118
15,"Corynebacterium stationis 622=DSM 20302","Metabolism; Metabolism of terpenoids and polyketides",897,1.67224080267559
17,"Corynebacterium stationis 622=DSM 20302","Metabolism; Glycan biosynthesis and metabolism",897,1.89520624303233
21,"Corynebacterium stationis 622=DSM 20302","Genetic Information Processing; Translation",897,2.34113712374582
41,"Corynebacterium stationis 622=DSM 20302","Metabolism; Nucleotide metabolism",897,4.57079152731327
16,"Corynebacterium stationis 622=DSM 20302","Metabolism; Biosynthesis of other secondary metabolites",897,1.78372352285396
4,"Corynebacterium stationis 622=DSM 20302","Metabolism; Lipid metabolism",897,0.445930880713489
18,"Corynebacterium stationis 622=DSM 20302","Metabolism; Xenobiotics biodegradation and metabolism",897,2.0066889632107
0,"Corynebacterium stationis 622=DSM 20302","Human Diseases; Cancer: overview",897,0
0,"Corynebacterium stationis 622=DSM 20302","Human Diseases; Infectious disease: viral",897,0
68,"Enterococcus durans 8L1-82","Metabolism; Carbohydrate metabolism",702,9.68660968660969
212,"Enterococcus durans 8L1-82","Metabolic pathways",702,30.1994301994302
42,"Enterococcus durans 8L1-82","Microbial metabolism in diverse environments",702,5.98290598290598
22,"Enterococcus durans 8L1-82","Metabolism; Energy metabolism",702,3.13390313390313
94,"Enterococcus durans 8L1-82","Biosynthesis of secondary metabolites",702,13.3903133903134
62,"Enterococcus durans 8L1-82","Metabolism; Amino acid metabolism",702,8.83190883190883
20,"Enterococcus durans 8L1-82","Metabolism; Metabolism of other amino acids",702,2.84900284900285
35,"Enterococcus durans 8L1-82","Metabolism; Metabolism of cofactors and vitamins",702,4.98575498575499
14,"Enterococcus durans 8L1-82","Metabolism; Metabolism of terpenoids and polyketides",702,1.99430199430199
18,"Enterococcus durans 8L1-82","Metabolism; Glycan biosynthesis and metabolism",702,2.56410256410256
21,"Enterococcus durans 8L1-82","Genetic Information Processing; Translation",702,2.99145299145299
48,"Enterococcus durans 8L1-82","Metabolism; Nucleotide metabolism",702,6.83760683760684
18,"Enterococcus durans 8L1-82","Metabolism; Biosynthesis of other secondary metabolites",702,2.56410256410256
15,"Enterococcus durans 8L1-82","Metabolism; Lipid metabolism",702,2.13675213675214
13,"Enterococcus durans 8L1-82","Metabolism; Xenobiotics biodegradation and metabolism",702,1.85185185185185
0,"Enterococcus durans 8L1-82","Human Diseases; Cancer: overview",702,0
0,"Enterococcus durans 8L1-82","Human Diseases; Infectious disease: viral",702,0
69,"Enterococcus faecalis EnGen0336 T5","Metabolism; Carbohydrate metabolism",757,9.11492734478203
230,"Enterococcus faecalis EnGen0336 T5","Metabolic pathways",757,30.3830911492734
54,"Enterococcus faecalis EnGen0336 T5","Microbial metabolism in diverse environments",757,7.1334214002642
25,"Enterococcus faecalis EnGen0336 T5","Metabolism; Energy metabolism",757,3.30250990752972
98,"Enterococcus faecalis EnGen0336 T5","Biosynthesis of secondary metabolites",757,12.9458388375165
53,"Enterococcus faecalis EnGen0336 T5","Metabolism; Amino acid metabolism",757,7.00132100396301
21,"Enterococcus faecalis EnGen0336 T5","Metabolism; Metabolism of other amino acids",757,2.77410832232497
51,"Enterococcus faecalis EnGen0336 T5","Metabolism; Metabolism of cofactors and vitamins",757,6.73712021136063
15,"Enterococcus faecalis EnGen0336 T5","Metabolism; Metabolism of terpenoids and polyketides",757,1.98150594451783
20,"Enterococcus faecalis EnGen0336 T5","Metabolism; Glycan biosynthesis and metabolism",757,2.64200792602378
21,"Enterococcus faecalis EnGen0336 T5","Genetic Information Processing; Translation",757,2.77410832232497
53,"Enterococcus faecalis EnGen0336 T5","Metabolism; Nucleotide metabolism",757,7.00132100396301
17,"Enterococcus faecalis EnGen0336 T5","Metabolism; Biosynthesis of other secondary metabolites",757,2.24570673712021
15,"Enterococcus faecalis EnGen0336 T5","Metabolism; Lipid metabolism",757,1.98150594451783
15,"Enterococcus faecalis EnGen0336 T5","Metabolism; Xenobiotics biodegradation and metabolism",757,1.98150594451783
0,"Enterococcus faecalis EnGen0336 T5","Human Diseases; Cancer: overview",757,0
0,"Enterococcus faecalis EnGen0336 T5","Human Diseases; Infectious disease: viral",757,0
58,"Enterococcus hirae FDAARGOS_234","Metabolism; Carbohydrate metabolism",691,8.39363241678726
209,"Enterococcus hirae FDAARGOS_234","Metabolic pathways",691,30.246020260492
40,"Enterococcus hirae FDAARGOS_234","Microbial metabolism in diverse environments",691,5.78871201157742
21,"Enterococcus hirae FDAARGOS_234","Metabolism; Energy metabolism",691,3.03907380607815
96,"Enterococcus hirae FDAARGOS_234","Biosynthesis of secondary metabolites",691,13.8929088277858
53,"Enterococcus hirae FDAARGOS_234","Metabolism; Amino acid metabolism",691,7.67004341534009
21,"Enterococcus hirae FDAARGOS_234","Metabolism; Metabolism of other amino acids",691,3.03907380607815
49,"Enterococcus hirae FDAARGOS_234","Metabolism; Metabolism of cofactors and vitamins",691,7.09117221418234
15,"Enterococcus hirae FDAARGOS_234","Metabolism; Metabolism of terpenoids and polyketides",691,2.17076700434153
18,"Enterococcus hirae FDAARGOS_234","Metabolism; Glycan biosynthesis and metabolism",691,2.60492040520984
22,"Enterococcus hirae FDAARGOS_234","Genetic Information Processing; Translation",691,3.18379160636758
48,"Enterococcus hirae FDAARGOS_234","Metabolism; Nucleotide metabolism",691,6.94645441389291
16,"Enterococcus hirae FDAARGOS_234","Metabolism; Biosynthesis of other secondary metabolites",691,2.31548480463097
12,"Enterococcus hirae FDAARGOS_234","Metabolism; Lipid metabolism",691,1.73661360347323
13,"Enterococcus hirae FDAARGOS_234","Metabolism; Xenobiotics biodegradation and metabolism",691,1.88133140376266
0,"Enterococcus hirae FDAARGOS_234","Human Diseases; Cancer: overview",691,0
0,"Enterococcus hirae FDAARGOS_234","Human Diseases; Infectious disease: viral",691,0
70,"Enterococcus mundtii DSM 4838","Metabolism; Carbohydrate metabolism",731,9.57592339261286
223,"Enterococcus mundtii DSM 4838","Metabolic pathways",731,30.5061559507524
48,"Enterococcus mundtii DSM 4838","Microbial metabolism in diverse environments",731,6.56634746922025
24,"Enterococcus mundtii DSM 4838","Metabolism; Energy metabolism",731,3.28317373461012
99,"Enterococcus mundtii DSM 4838","Biosynthesis of secondary metabolites",731,13.5430916552668
54,"Enterococcus mundtii DSM 4838","Metabolism; Amino acid metabolism",731,7.38714090287278
22,"Enterococcus mundtii DSM 4838","Metabolism; Metabolism of other amino acids",731,3.00957592339261
46,"Enterococcus mundtii DSM 4838","Metabolism; Metabolism of cofactors and vitamins",731,6.29274965800274
15,"Enterococcus mundtii DSM 4838","Metabolism; Metabolism of terpenoids and polyketides",731,2.05198358413133
18,"Enterococcus mundtii DSM 4838","Metabolism; Glycan biosynthesis and metabolism",731,2.46238030095759
21,"Enterococcus mundtii DSM 4838","Genetic Information Processing; Translation",731,2.87277701778386
48,"Enterococcus mundtii DSM 4838","Metabolism; Nucleotide metabolism",731,6.56634746922025
16,"Enterococcus mundtii DSM 4838","Metabolism; Biosynthesis of other secondary metabolites",731,2.18878248974008
14,"Enterococcus mundtii DSM 4838","Metabolism; Lipid metabolism",731,1.91518467852257
13,"Enterococcus mundtii DSM 4838","Metabolism; Xenobiotics biodegradation and metabolism",731,1.77838577291382
0,"Enterococcus mundtii DSM 4838","Human Diseases; Cancer: overview",731,0
0,"Enterococcus mundtii DSM 4838","Human Diseases; Infectious disease: viral",731,0
228,"Escherichia coli str. K-12 substr. MG1655","Metabolism; Carbohydrate metabolism",2169,10.5117565698479
706,"Escherichia coli str. K-12 substr. MG1655","Metabolic pathways",2169,32.5495620101429
165,"Escherichia coli str. K-12 substr. MG1655","Microbial metabolism in diverse environments",2169,7.60719225449516
69,"Escherichia coli str. K-12 substr. MG1655","Metabolism; Energy metabolism",2169,3.18118948824343
257,"Escherichia coli str. K-12 substr. MG1655","Biosynthesis of secondary metabolites",2169,11.8487782388197
182,"Escherichia coli str. K-12 substr. MG1655","Metabolism; Amino acid metabolism",2169,8.39096357768557
63,"Escherichia coli str. K-12 substr. MG1655","Metabolism; Metabolism of other amino acids",2169,2.9045643153527
